Voter ID,County,Candidate
1608914,Harsaw,Vestal
1980838,Mershville,Vestal
1597038,Harsaw,Torres
1294407,Matterdawn,Vestal
1683445,Harsaw,Vestal
1719003,Porpus,Vestal
1657700,Mershville,Torres
1214002,Harsaw,Vestal
1166285,Arrent,Torres
1450526,Mershville,Torres
1094542,Matterdawn,Vestal
1300707,Mershville,Torres
1209464,Mershville,Torres
1761171,Harsaw,Vestal
1677991,Harsaw,Vestal
1106735,Harsaw,Vestal
1535946,Mershville,Torres
1640678,Harsaw,Torres
1143615,Mershville,Vestal
1571464,Harsaw,Torres
1269130,Mershville,Seth
1948679,Matterdawn,Vestal
1380423,Mershville,Vestal
1165149,Mershville,Vestal
1497461,Mershville,Torres
1137265,Matterdawn,Vestal
1253833,Harsaw,Torres
1165463,Matterdawn,Vestal
1673450,Porpus,Seth
1270648,Harsaw,Vestal
1311153,Mershville,Vestal
1893960,Harsaw,Torres
1051615,Matterdawn,Torres
1914863,Porpus,Vestal
1229411,Harsaw,Vestal
1396319,Matterdawn,Seth
1621696,Harsaw,Vestal
1080221,Mershville,Vestal
1269035,Matterdawn,Torres
1820052,Mershville,Seth
1482241,Porpus,Vestal
1848626,Harsaw,Torres
1939708,Matterdawn,Vestal
1824389,Harsaw,Vestal
1652915,Porpus,Vestal
1918779,Harsaw,Vestal
1674277,Mershville,Torres
1353977,Mershville,Torres
1438011,Mershville,Vestal
1719146,Porpus,Vestal
1717215,Harsaw,Vestal
1901764,Matterdawn,Torres
1627984,Matterdawn,Vestal
1505055,Matterdawn,Seth
1298514,Matterdawn,Vestal
1529241,Porpus,Torres
1211319,Harsaw,Torres
1761794,Mershville,Torres
1072404,Harsaw,Vestal
1287281,Matterdawn,Torres
1065408,Porpus,Vestal
1105046,Matterdawn,Vestal
1025518,Mershville,Vestal
1161755,Harsaw,Vestal
1050581,Matterdawn,Torres
1591829,Mershville,Torres
1033374,Porpus,Torres
1974995,Matterdawn,Vestal
1164068,Arrent,Torres
1841539,Matterdawn,Torres
1516099,Harsaw,Torres
1923996,Arrent,Vestal
1225021,Harsaw,Torres
1018691,Arrent,Torres
1780827,Porpus,Torres
1768571,Mershville,Torres
1570396,Arrent,Vestal
1964211,Harsaw,Torres
1076138,Harsaw,Torres
1090149,Mershville,Torres
1678860,Mershville,Torres
1993087,Mershville,Vestal
1014525,Porpus,Vestal
1404335,Arrent,Torres
1809012,Harsaw,Torres
1263298,Harsaw,Vestal
1132479,Harsaw,Torres
1004657,Harsaw,Torres
1503874,Arrent,Vestal
1731373,Mershville,Torres
1770021,Matterdawn,Torres
1346091,Porpus,Torres
1489522,Mershville,Vestal
1898612,Matterdawn,Vestal
1942260,Matterdawn,Torres
1932363,Matterdawn,Vestal
1767225,Harsaw,Vestal
1604521,Matterdawn,Torres
1247246,Matterdawn,Torres
1015466,Harsaw,Vestal
1174080,Arrent,Vestal
1992446,Matterdawn,Torres
1997043,Harsaw,Vestal
1218237,Matterdawn,Torres
1147307,Harsaw,Vestal
1318708,Harsaw,Vestal
1629318,Matterdawn,Torres
1375426,Harsaw,Torres
1385263,Harsaw,Vestal
1530655,Mershville,Torres
1418214,Harsaw,Vestal
1542444,Mershville,Torres
1908082,Harsaw,Vestal
1498548,Matterdawn,Cordin
1403634,Mershville,Vestal
1718278,Matterdawn,Vestal
1241512,Harsaw,Vestal
1099609,Arrent,Torres
1839257,Mershville,Torres
1480700,Mershville,Torres
1971592,Porpus,Torres
1115062,Mershville,Torres
1547747,Matterdawn,Vestal
1631877,Harsaw,Vestal
1764515,Mershville,Torres
1438548,Matterdawn,Vestal
1372367,Harsaw,Vestal
1181623,Mershville,Torres
1750627,Harsaw,Torres
1514977,Harsaw,Torres
1965461,Harsaw,Torres
1668688,Mershville,Vestal
1277624,Matterdawn,Torres
1988571,Matterdawn,Vestal
1858788,Harsaw,Vestal
1737981,Porpus,Cordin
1013130,Harsaw,Vestal
1330890,Harsaw,Torres
1422720,Harsaw,Vestal
1987684,Harsaw,Vestal
1864523,Harsaw,Torres
1938601,Matterdawn,Vestal
1647025,Harsaw,Vestal
1842827,Harsaw,Torres
1232222,Matterdawn,Torres
1861056,Mershville,Vestal
1843821,Harsaw,Vestal
1772692,Harsaw,Seth
1350080,Harsaw,Torres
1387614,Porpus,Torres
1010483,Harsaw,Torres
1525515,Harsaw,Vestal
1969037,Mershville,Vestal
1756318,Matterdawn,Vestal
1578961,Harsaw,Torres
1473439,Mershville,Vestal
1693674,Mershville,Vestal
1092588,Harsaw,Torres
1282751,Matterdawn,Vestal
1659043,Porpus,Vestal
1954410,Arrent,Vestal
1005783,Harsaw,Torres
1237140,Harsaw,Seth
1462645,Mershville,Seth
1258578,Arrent,Vestal
1763791,Matterdawn,Vestal
1578851,Matterdawn,Torres
1041015,Harsaw,Vestal
1355052,Matterdawn,Vestal
1862884,Mershville,Vestal
1774231,Matterdawn,Torres
1520486,Matterdawn,Torres
1012924,Mershville,Vestal
1777130,Harsaw,Vestal
1794387,Matterdawn,Torres
1483290,Harsaw,Torres
1431091,Harsaw,Torres
1305747,Harsaw,Torres
1269131,Arrent,Vestal
1107161,Harsaw,Vestal
1128035,Matterdawn,Vestal
1810637,Harsaw,Vestal
1141515,Porpus,Vestal
1897958,Porpus,Torres
1691830,Harsaw,Vestal
1672598,Harsaw,Vestal
1733466,Mershville,Vestal
1120100,Matterdawn,Vestal
1333991,Harsaw,Torres
1636724,Harsaw,Torres
1238998,Matterdawn,Vestal
1602558,Matterdawn,Torres
1567998,Porpus,Vestal
1196776,Matterdawn,Seth
1729029,Harsaw,Torres
1177610,Matterdawn,Torres
1274360,Matterdawn,Vestal
1291431,Matterdawn,Torres
1556914,Matterdawn,Torres
1248744,Harsaw,Torres
1431554,Harsaw,Vestal
1047966,Harsaw,Torres
1540795,Matterdawn,Torres
1210508,Porpus,Torres
1445413,Mershville,Torres
1712600,Porpus,Torres
1165115,Harsaw,Seth
1241118,Harsaw,Vestal
1727598,Mershville,Vestal
1133085,Harsaw,Vestal
1190654,Harsaw,Torres
1263093,Matterdawn,Torres
1888315,Porpus,Torres
1286739,Matterdawn,Torres
1340883,Matterdawn,Torres
1304874,Matterdawn,Torres
1406919,Mershville,Vestal
1280279,Matterdawn,Torres
1581234,Porpus,Vestal
1655318,Mershville,Vestal
1266983,Porpus,Vestal
1583578,Mershville,Torres
1520785,Matterdawn,Torres
1715791,Harsaw,Vestal
1769773,Harsaw,Vestal
1042588,Matterdawn,Vestal
1251575,Porpus,Torres
1745503,Harsaw,Vestal
1186479,Porpus,Vestal
1118945,Harsaw,Vestal
1851727,Mershville,Torres
1779046,Matterdawn,Vestal
1584933,Harsaw,Torres
1694969,Harsaw,Vestal
1223004,Mershville,Vestal
1233105,Harsaw,Torres
1440039,Harsaw,Torres
1229057,Harsaw,Torres
1658392,Porpus,Torres
1062548,Harsaw,Vestal
1430995,Matterdawn,Vestal
1047355,Porpus,Torres
1540326,Harsaw,Vestal
1729449,Mershville,Vestal
1412333,Harsaw,Torres
1702375,Mershville,Torres
1600946,Harsaw,Vestal
1045250,Harsaw,Torres
1898431,Harsaw,Vestal
1736559,Arrent,Vestal
1344436,Porpus,Vestal
1077705,Matterdawn,Vestal
1569979,Matterdawn,Vestal
1654059,Porpus,Vestal
1914948,Mershville,Vestal
1918432,Harsaw,Torres
1755719,Porpus,Vestal
1307700,Harsaw,Torres
1379206,Matterdawn,Torres
1454546,Arrent,Vestal
1895668,Harsaw,Vestal
1566551,Matterdawn,Torres
1342025,Harsaw,Torres
1266843,Mershville,Torres
1313004,Porpus,Torres
1585614,Harsaw,Seth
1000531,Matterdawn,Vestal
1869206,Mershville,Vestal
1424769,Harsaw,Vestal
1066669,Porpus,Vestal
1771089,Harsaw,Vestal
1656504,Mershville,Torres
1147984,Arrent,Vestal
1552774,Harsaw,Cordin
1449423,Matterdawn,Torres
1007420,Mershville,Vestal
1991522,Mershville,Vestal
1360216,Mershville,Torres
1497090,Mershville,Torres
1965168,Mershville,Torres
1629275,Harsaw,Torres
1285750,Matterdawn,Vestal
1430029,Harsaw,Torres
1254898,Matterdawn,Torres
1619547,Porpus,Torres
1690499,Harsaw,Vestal
1864407,Mershville,Torres
1383625,Matterdawn,Torres
1377890,Porpus,Torres
1698912,Harsaw,Vestal
1903927,Harsaw,Vestal
1622364,Harsaw,Vestal
1812638,Matterdawn,Torres
1323940,Harsaw,Seth
1753216,Matterdawn,Vestal
1115016,Harsaw,Vestal
1123971,Harsaw,Vestal
1817028,Mershville,Cordin
1200181,Mershville,Torres
1040507,Harsaw,Torres
1383390,Arrent,Torres
1639774,Harsaw,Torres
1067708,Mershville,Vestal
1675051,Harsaw,Seth
1276486,Harsaw,Vestal
1864844,Harsaw,Cordin
1343677,Mershville,Vestal
1651282,Matterdawn,Torres
1016642,Arrent,Vestal
1638173,Mershville,Torres
1756786,Harsaw,Torres
1993722,Mershville,Torres
1932548,Harsaw,Torres
1364553,Harsaw,Vestal
1510535,Harsaw,Cordin
1109985,Harsaw,Vestal
1425391,Porpus,Torres
1127235,Porpus,Vestal
1244197,Porpus,Vestal
1774209,Harsaw,Seth
1551624,Mershville,Torres
1375959,Arrent,Vestal
1473738,Harsaw,Vestal
1545485,Matterdawn,Torres
1490943,Matterdawn,Vestal
1292718,Matterdawn,Vestal
1475903,Porpus,Vestal
1176228,Mershville,Cordin
1715757,Porpus,Vestal
1762236,Porpus,Vestal
1438865,Harsaw,Torres
1496809,Harsaw,Torres
1370307,Matterdawn,Torres
1843784,Mershville,Torres
1110229,Matterdawn,Torres
1254694,Mershville,Vestal
1404487,Harsaw,Vestal
1945884,Matterdawn,Vestal
1802852,Porpus,Vestal
1277543,Harsaw,Vestal
1852181,Matterdawn,Vestal
1142560,Harsaw,Vestal
1839547,Harsaw,Torres
1349209,Matterdawn,Torres
1726766,Matterdawn,Vestal
1100436,Harsaw,Torres
1014857,Matterdawn,Torres
1326252,Matterdawn,Vestal
1142684,Harsaw,Torres
1498890,Matterdawn,Vestal
1102968,Matterdawn,Vestal
1863494,Harsaw,Torres
1503991,Mershville,Torres
1067853,Harsaw,Torres
1455657,Harsaw,Torres
1042959,Harsaw,Vestal
1750969,Harsaw,Torres
1679018,Matterdawn,Vestal
1001755,Matterdawn,Vestal
1386772,Harsaw,Torres
1634028,Mershville,Vestal
1746975,Harsaw,Torres
1240312,Porpus,Vestal
1095604,Harsaw,Torres
1427899,Matterdawn,Torres
1887791,Matterdawn,Torres
1375470,Porpus,Cordin
1164171,Harsaw,Vestal
1318468,Matterdawn,Vestal
1246212,Harsaw,Torres
1437496,Harsaw,Vestal
1952131,Mershville,Vestal
1767005,Porpus,Vestal
1231030,Harsaw,Torres
1459165,Mershville,Vestal
1381499,Harsaw,Torres
1410464,Matterdawn,Torres
1121256,Harsaw,Vestal
1972317,Harsaw,Seth
1016006,Harsaw,Vestal
1035751,Matterdawn,Vestal
1744545,Harsaw,Torres
1622000,Harsaw,Torres
1293170,Mershville,Torres
1987668,Porpus,Torres
1456602,Mershville,Torres
1110521,Arrent,Torres
1816362,Mershville,Vestal
1923580,Mershville,Vestal
1029877,Porpus,Torres
1996418,Mershville,Seth
1247033,Porpus,Torres
1490662,Porpus,Vestal
1185317,Mershville,Torres
1598221,Harsaw,Vestal
1640094,Harsaw,Vestal
1064467,Mershville,Vestal
1336913,Mershville,Vestal
1807359,Matterdawn,Vestal
1058189,Harsaw,Seth
1690916,Harsaw,Seth
1423442,Harsaw,Torres
1514213,Mershville,Vestal
1323815,Harsaw,Torres
1558075,Matterdawn,Torres
1563642,Matterdawn,Torres
1604860,Harsaw,Vestal
1007227,Harsaw,Cordin
1453049,Harsaw,Vestal
1890489,Matterdawn,Vestal
1956952,Harsaw,Torres
1347926,Mershville,Torres
1873926,Harsaw,Torres
1275568,Harsaw,Vestal
1344180,Harsaw,Torres
1499381,Harsaw,Vestal
1098489,Arrent,Torres
1342031,Mershville,Torres
1439855,Mershville,Vestal
1160163,Matterdawn,Torres
1028870,Harsaw,Torres
1207710,Harsaw,Vestal
1241589,Mershville,Vestal
1137701,Mershville,Vestal
1538534,Porpus,Vestal
1715778,Matterdawn,Torres
1152121,Arrent,Torres
1072847,Harsaw,Torres
1672847,Mershville,Torres
1800154,Matterdawn,Torres
1852865,Porpus,Vestal
1495854,Harsaw,Vestal
1483100,Harsaw,Vestal
1892370,Harsaw,Vestal
1657122,Matterdawn,Torres
1360140,Matterdawn,Vestal
1176403,Harsaw,Vestal
1174482,Mershville,Vestal
1709823,Harsaw,Torres
1698481,Harsaw,Vestal
1699910,Harsaw,Torres
1736536,Harsaw,Vestal
1375225,Harsaw,Vestal
1261273,Arrent,Vestal
1082470,Mershville,Torres
1705561,Mershville,Vestal
1347848,Porpus,Torres
1697902,Mershville,Vestal
1059493,Matterdawn,Vestal
1298849,Porpus,Vestal
1526819,Harsaw,Torres
1415593,Harsaw,Vestal
1914847,Harsaw,Torres
1430096,Harsaw,Vestal
1314647,Mershville,Torres
1512427,Harsaw,Vestal
1718092,Arrent,Torres
1038453,Harsaw,Torres
1363319,Mershville,Torres
1171421,Harsaw,Torres
1623860,Harsaw,Vestal
1221466,Mershville,Torres
1546916,Matterdawn,Torres
1607442,Arrent,Vestal
1152305,Mershville,Vestal
1046432,Harsaw,Vestal
1895640,Porpus,Seth
1123038,Mershville,Vestal
1875216,Harsaw,Vestal
1513567,Harsaw,Vestal
1132860,Matterdawn,Torres
1013084,Harsaw,Seth
1627308,Harsaw,Seth
1343761,Porpus,Vestal
1215032,Matterdawn,Vestal
1042195,Harsaw,Torres
1882341,Harsaw,Torres
1025154,Matterdawn,Vestal
1559218,Harsaw,Vestal
1584461,Mershville,Torres
1287253,Harsaw,Torres
1041534,Matterdawn,Seth
1337929,Harsaw,Vestal
1420297,Harsaw,Torres
1814876,Mershville,Torres
1808404,Matterdawn,Vestal
1728022,Matterdawn,Torres
1297019,Matterdawn,Vestal
1027592,Matterdawn,Torres
1363588,Harsaw,Vestal
1781635,Arrent,Torres
1353005,Matterdawn,Torres
1799008,Harsaw,Torres
1870477,Matterdawn,Vestal
1302410,Mershville,Torres
1741778,Harsaw,Vestal
1274762,Matterdawn,Seth
1593897,Matterdawn,Vestal
1386108,Matterdawn,Torres
1853010,Matterdawn,Seth
1232434,Porpus,Vestal
1337909,Matterdawn,Vestal
1596576,Mershville,Torres
1849060,Harsaw,Vestal
1031350,Porpus,Torres
1061064,Harsaw,Vestal
1397662,Matterdawn,Torres
1108757,Arrent,Vestal
1432120,Matterdawn,Torres
1163000,Mershville,Vestal
1477643,Porpus,Vestal
1179914,Harsaw,Torres
1154038,Mershville,Seth
1462815,Harsaw,Torres
1575459,Harsaw,Vestal
1711527,Arrent,Vestal
1748145,Harsaw,Torres
1166786,Harsaw,Torres
1863638,Harsaw,Vestal
1841788,Harsaw,Torres
1580020,Harsaw,Torres
1760302,Harsaw,Vestal
1638478,Matterdawn,Torres
1229275,Mershville,Cordin
1313023,Mershville,Vestal
1442203,Harsaw,Vestal
1781207,Matterdawn,Torres
1916813,Matterdawn,Torres
1185625,Mershville,Torres
1752485,Porpus,Vestal
1794361,Harsaw,Seth
1021342,Harsaw,Vestal
1607966,Matterdawn,Vestal
1766590,Harsaw,Vestal
1789591,Matterdawn,Vestal
1229121,Harsaw,Torres
1860518,Harsaw,Torres
1012257,Matterdawn,Vestal
1343458,Arrent,Vestal
1260813,Harsaw,Torres
1339673,Mershville,Seth
1574373,Matterdawn,Torres
1571082,Mershville,Vestal
1409944,Harsaw,Torres
1340681,Mershville,Vestal
1695522,Harsaw,Vestal
1686033,Harsaw,Torres
1871760,Matterdawn,Seth
1052137,Matterdawn,Torres
1411352,Harsaw,Vestal
1859424,Matterdawn,Torres
1424371,Matterdawn,Torres
1925387,Mershville,Torres
1088673,Harsaw,Torres
1096041,Harsaw,Torres
1879551,Harsaw,Torres
1146941,Matterdawn,Vestal
1202545,Matterdawn,Cordin
1620054,Harsaw,Vestal
1048896,Matterdawn,Vestal
1887572,Matterdawn,Vestal
1263243,Harsaw,Vestal
1704653,Mershville,Torres
1955593,Harsaw,Vestal
1616451,Harsaw,Seth
1999240,Arrent,Torres
1088837,Porpus,Vestal
1009083,Matterdawn,Vestal
1169226,Mershville,Vestal
1896087,Porpus,Torres
1531403,Harsaw,Torres
1981035,Harsaw,Vestal
1270450,Matterdawn,Vestal
1009481,Matterdawn,Vestal
1373418,Harsaw,Vestal
1945886,Harsaw,Torres
1863869,Mershville,Torres
1314727,Mershville,Torres
1053851,Arrent,Vestal
1621976,Harsaw,Vestal
1533290,Matterdawn,Vestal
1141788,Arrent,Torres
1895636,Matterdawn,Torres
1876900,Harsaw,Vestal
1162232,Harsaw,Torres
1705512,Matterdawn,Vestal
1936811,Harsaw,Vestal
1266012,Harsaw,Vestal
1750662,Mershville,Vestal
1277455,Mershville,Vestal
1648733,Matterdawn,Vestal
1769563,Mershville,Vestal
1720754,Matterdawn,Vestal
1292704,Matterdawn,Vestal
1324321,Harsaw,Vestal
1838151,Harsaw,Torres
1201144,Porpus,Torres
1729577,Porpus,Torres
1758257,Porpus,Vestal
1908935,Harsaw,Torres
1939436,Mershville,Vestal
1505284,Harsaw,Torres
1597005,Mershville,Torres
1520861,Harsaw,Torres
1739900,Mershville,Vestal
1241330,Harsaw,Torres
1122538,Matterdawn,Vestal
1058697,Matterdawn,Vestal
1824062,Mershville,Vestal
1355281,Harsaw,Torres
1122350,Matterdawn,Torres
1892632,Mershville,Vestal
1264119,Matterdawn,Vestal
1272150,Mershville,Torres
1528693,Harsaw,Torres
1770156,Harsaw,Vestal
1883027,Matterdawn,Torres
1295727,Harsaw,Seth
1129363,Mershville,Vestal
1824314,Harsaw,Vestal
1814045,Harsaw,Vestal
1237343,Harsaw,Torres
1974806,Harsaw,Vestal
1451778,Mershville,Torres
1527720,Mershville,Vestal
1596013,Mershville,Torres
1729925,Porpus,Torres
1187239,Matterdawn,Vestal
1023096,Porpus,Vestal
1289513,Harsaw,Vestal
1147802,Harsaw,Torres
1759933,Harsaw,Vestal
1157609,Matterdawn,Vestal
1687059,Harsaw,Torres
1839228,Mershville,Vestal
1801106,Harsaw,Torres
1956419,Matterdawn,Torres
1622971,Harsaw,Vestal
1640731,Matterdawn,Torres
1846678,Mershville,Vestal
1748784,Harsaw,Vestal
1587723,Matterdawn,Vestal
1728088,Mershville,Vestal
1618472,Mershville,Torres
1247015,Harsaw,Torres
1404045,Matterdawn,Torres
1227512,Mershville,Vestal
1930516,Mershville,Torres
1782993,Matterdawn,Cordin
1912075,Harsaw,Vestal
1263304,Harsaw,Vestal
1279375,Matterdawn,Vestal
1150042,Harsaw,Torres
1843768,Mershville,Torres
1187650,Harsaw,Torres
1947735,Mershville,Vestal
1489602,Matterdawn,Vestal
1760937,Matterdawn,Torres
1611624,Harsaw,Cordin
1312728,Harsaw,Vestal
1905521,Harsaw,Torres
1694099,Porpus,Torres
1706069,Harsaw,Vestal
1422925,Matterdawn,Vestal
1187180,Arrent,Vestal
1852222,Harsaw,Vestal
1356640,Harsaw,Vestal
1223959,Mershville,Torres
1888146,Harsaw,Vestal
1425636,Matterdawn,Torres
1524509,Mershville,Vestal
1260167,Porpus,Vestal
1199370,Harsaw,Vestal
1361397,Mershville,Torres
1310148,Matterdawn,Torres
1757209,Mershville,Vestal
1317307,Mershville,Torres
1156259,Harsaw,Vestal
1772168,Harsaw,Vestal
1964150,Matterdawn,Vestal
1970197,Matterdawn,Torres
1422495,Harsaw,Vestal
1367845,Matterdawn,Vestal
1941692,Matterdawn,Torres
1984504,Mershville,Cordin
1520251,Mershville,Cordin
1930306,Matterdawn,Torres
1271469,Porpus,Torres
1559460,Mershville,Vestal
1937256,Harsaw,Vestal
1152250,Porpus,Torres
1894711,Mershville,Seth
1901709,Mershville,Vestal
1703074,Matterdawn,Vestal
1324741,Matterdawn,Seth
1818988,Mershville,Vestal
1951554,Harsaw,Torres
1212548,Matterdawn,Torres
1823396,Mershville,Vestal
1974942,Matterdawn,Vestal
1635245,Mershville,Vestal
1627287,Mershville,Vestal
1630222,Matterdawn,Vestal
1902394,Arrent,Vestal
1639770,Mershville,Vestal
1955950,Porpus,Torres
1008599,Mershville,Vestal
1063786,Mershville,Vestal
1517865,Harsaw,Vestal
1660432,Harsaw,Vestal
1621016,Harsaw,Vestal
1288003,Harsaw,Vestal
1772210,Harsaw,Torres
1090372,Harsaw,Vestal
1796563,Mershville,Torres
1593068,Harsaw,Torres
1131623,Matterdawn,Seth
1513292,Harsaw,Cordin
1816656,Porpus,Torres
1259702,Harsaw,Vestal
1404364,Mershville,Torres
1569141,Harsaw,Torres
1135016,Harsaw,Vestal
1303514,Harsaw,Torres
1756488,Matterdawn,Torres
1917336,Porpus,Vestal
1159284,Matterdawn,Torres
1244677,Porpus,Torres
1225510,Matterdawn,Torres
1606683,Harsaw,Vestal
1884558,Mershville,Cordin
1929874,Matterdawn,Cordin
1558223,Matterdawn,Torres
1331567,Mershville,Cordin
1722710,Harsaw,Torres
1362606,Harsaw,Torres
1244931,Mershville,Vestal
1083341,Mershville,Vestal
1932503,Matterdawn,Torres
1228291,Harsaw,Torres
1865656,Mershville,Torres
1181820,Harsaw,Torres
1061081,Arrent,Torres
1914137,Harsaw,Torres
1348979,Harsaw,Cordin
1120830,Mershville,Torres
1603746,Mershville,Seth
1048569,Harsaw,Torres
1154256,Matterdawn,Torres
1135414,Porpus,Vestal
1255113,Matterdawn,Cordin
1363668,Mershville,Vestal
1328432,Harsaw,Vestal
1828848,Matterdawn,Torres
1305092,Matterdawn,Vestal
1327001,Mershville,Vestal
1597326,Mershville,Torres
1722061,Harsaw,Vestal
1921114,Matterdawn,Vestal
1582722,Matterdawn,Vestal
1879692,Harsaw,Vestal
1579345,Harsaw,Vestal
1149154,Matterdawn,Torres
1520144,Matterdawn,Torres
1349747,Harsaw,Torres
1929692,Harsaw,Torres
1578296,Matterdawn,Vestal
1813573,Harsaw,Torres
1642645,Mershville,Vestal
1642046,Porpus,Vestal
1684610,Harsaw,Vestal
1487293,Harsaw,Torres
1198575,Matterdawn,Vestal
1527824,Harsaw,Vestal
1648522,Harsaw,Vestal
1183923,Mershville,Cordin
1057447,Porpus,Vestal
1324683,Matterdawn,Torres
1939572,Harsaw,Torres
1610078,Harsaw,Torres
1043335,Harsaw,Torres
1939873,Arrent,Torres
1212187,Mershville,Torres
1936723,Harsaw,Vestal
1960662,Harsaw,Vestal
1671918,Harsaw,Torres
1983865,Harsaw,Torres
1599215,Porpus,Torres
1328622,Matterdawn,Vestal
1440208,Harsaw,Vestal
1330776,Harsaw,Vestal
1364507,Harsaw,Vestal
1802131,Matterdawn,Vestal
1533240,Porpus,Vestal
1098070,Harsaw,Vestal
1609862,Matterdawn,Seth
1624485,Harsaw,Torres
1061681,Matterdawn,Vestal
1813574,Matterdawn,Torres
1577980,Matterdawn,Vestal
1234345,Harsaw,Torres
1038560,Mershville,Seth
1286389,Harsaw,Vestal
1368255,Matterdawn,Vestal
1075174,Porpus,Vestal
1861639,Matterdawn,Vestal
1195428,Harsaw,Vestal
1138116,Harsaw,Torres
1439828,Harsaw,Vestal
1445957,Porpus,Torres
1355019,Matterdawn,Vestal
1453576,Matterdawn,Vestal
1977440,Porpus,Vestal
1925243,Harsaw,Torres
1730527,Mershville,Vestal
1265681,Harsaw,Torres
1523760,Matterdawn,Vestal
1407031,Mershville,Seth
1395966,Matterdawn,Vestal
1528401,Mershville,Torres
1803692,Matterdawn,Torres
1262805,Arrent,Vestal
1204309,Matterdawn,Torres
1127456,Harsaw,Vestal
1543703,Harsaw,Torres
1375811,Harsaw,Torres
1552901,Harsaw,Vestal
1736242,Matterdawn,Torres
1352973,Harsaw,Vestal
1383509,Mershville,Vestal
1899011,Matterdawn,Torres
1750370,Harsaw,Torres
1195636,Arrent,Torres
1275629,Mershville,Torres
1099853,Mershville,Torres
1356456,Mershville,Cordin
1408638,Harsaw,Vestal
1231526,Porpus,Vestal
1413999,Matterdawn,Torres
1102258,Harsaw,Vestal
1150335,Matterdawn,Vestal
1584938,Harsaw,Torres
1010184,Harsaw,Vestal
1144942,Harsaw,Torres
1044180,Mershville,Torres
1575900,Harsaw,Vestal
1702500,Arrent,Torres
1845716,Harsaw,Vestal
1594574,Mershville,Vestal
1142429,Matterdawn,Seth
1887276,Porpus,Torres
1417753,Matterdawn,Vestal
1835003,Harsaw,Vestal
1398485,Matterdawn,Torres
1056679,Harsaw,Vestal
1017966,Mershville,Torres
1673774,Mershville,Vestal
1892735,Harsaw,Torres
1167223,Harsaw,Torres
1035591,Harsaw,Torres
1451476,Harsaw,Torres
1993839,Mershville,Torres
1257266,Harsaw,Vestal
1917347,Porpus,Vestal
1362584,Matterdawn,Cordin
1477017,Harsaw,Torres
1879111,Matterdawn,Vestal
1953067,Mershville,Torres
1166518,Harsaw,Vestal
1355199,Matterdawn,Vestal
1829566,Mershville,Vestal
1587600,Matterdawn,Vestal
1893945,Mershville,Torres
1880241,Matterdawn,Torres
1696262,Matterdawn,Vestal
1535614,Harsaw,Vestal
1749579,Harsaw,Torres
1308006,Arrent,Seth
1459868,Mershville,Torres
1786736,Matterdawn,Seth
1543632,Harsaw,Torres
1731952,Porpus,Torres
1503947,Matterdawn,Torres
1755883,Mershville,Vestal
1741300,Harsaw,Torres
1680026,Harsaw,Vestal
1557283,Harsaw,Torres
1278208,Harsaw,Vestal
1732522,Arrent,Vestal
1335508,Mershville,Torres
1687024,Porpus,Torres
1216692,Porpus,Seth
1184722,Harsaw,Vestal
1928092,Mershville,Torres
1499423,Porpus,Torres
1750197,Mershville,Torres
1415976,Harsaw,Torres
1197892,Mershville,Torres
1336626,Matterdawn,Vestal
1476418,Matterdawn,Vestal
1153937,Harsaw,Torres
1076011,Harsaw,Vestal
1934415,Harsaw,Vestal
1140900,Matterdawn,Vestal
1659012,Mershville,Torres
1369298,Harsaw,Torres
1554664,Mershville,Vestal
1331721,Arrent,Vestal
1797252,Mershville,Torres
1269371,Harsaw,Vestal
1387427,Harsaw,Vestal
1869056,Harsaw,Vestal
1020249,Matterdawn,Vestal
1307027,Mershville,Vestal
1099810,Harsaw,Vestal
1219097,Harsaw,Vestal
1009833,Arrent,Vestal
1182961,Porpus,Vestal
1040224,Mershville,Seth
1406567,Arrent,Vestal
1009327,Harsaw,Vestal
1058412,Harsaw,Vestal
1258964,Matterdawn,Vestal
1879165,Matterdawn,Torres
1860443,Mershville,Vestal
1419660,Mershville,Torres
1685120,Arrent,Vestal
1730260,Harsaw,Vestal
1295823,Harsaw,Torres
1073903,Matterdawn,Torres
1823280,Matterdawn,Vestal
1730354,Arrent,Vestal
1406161,Matterdawn,Torres
1919471,Mershville,Vestal
1920552,Harsaw,Torres
1037085,Arrent,Torres
1641074,Harsaw,Torres
1106293,Porpus,Cordin
1063951,Matterdawn,Vestal
1981827,Harsaw,Torres
1139183,Harsaw,Vestal
1594253,Harsaw,Vestal
1847918,Matterdawn,Torres
1655262,Harsaw,Torres
1547353,Harsaw,Seth
1063856,Porpus,Torres
1248293,Matterdawn,Torres
1686595,Matterdawn,Torres
1419522,Harsaw,Vestal
1002626,Mershville,Torres
1212251,Harsaw,Vestal
1749251,Matterdawn,Vestal
1456573,Harsaw,Vestal
1839066,Mershville,Torres
1281592,Mershville,Vestal
1391405,Matterdawn,Vestal
1573239,Harsaw,Vestal
1661125,Mershville,Vestal
1579327,Mershville,Cordin
1551611,Harsaw,Torres
1053752,Mershville,Seth
1371060,Harsaw,Torres
1865139,Matterdawn,Torres
1625073,Harsaw,Seth
1165447,Arrent,Torres
1658692,Harsaw,Torres
1334778,Matterdawn,Seth
1588521,Harsaw,Torres
1388016,Mershville,Torres
1880554,Mershville,Vestal
1730148,Mershville,Vestal
